asin,text,title,location,date,verified,rating
3485a56f6e676,Thanks,Terrific,Gohana,1 month ago,True,5
3485a56f6e676,Good phone except the heating issue while charging.,Good choice,Chennai,1 month ago,True,4
3485a56f6e676,Good,Highly recommended,Thane,1 month ago,True,5
3485a56f6e676,Loved it,Terrific,Belgaum,1 month ago,True,5
3485a56f6e676,Good,Brilliant,Tarikere,1 month ago,True,5
3485a56f6e676,"First and foremost, the Product Red variant is absolutely gorgeous. The vibrant red colour not only makes a bold statement but also supports a noble cause, as a portion of the proceeds goes to the Global Fund to fight AIDS. Sleek and stunning design.  iPhone 14 also exhibits remarkable speed and responsiveness, thanks to its powerful A16 Bionic chip. Whether I'm multitasking or playing graphics-intensive games, the phone handles everything effortlessly.The camera performance is, as expected...",Simply awesome,Kozhikode,1 month ago,True,5
3485a56f6e676,Upgraded from iPhone 11 and OMG!!! The performance feels amazing and the camera quality is top notch ❤️❤️❤️,Terrific,Dehradun,1 month ago,True,5
3485a56f6e676,"Camera and Display are good. Battery lasts for one day for medium usage. Overall Apple is good in hardware. Moving from Android hence taking time to get used to iOS. Some features in Android are better like swipe on side to move back, notifications swipe down from anywhere in the screen instead in iOS have to go all the way to top and swipe down to pull notifications. For now Android user experience is better. Don't know if it will change after getting used to iOS.",Wonderful,Pollachi,1 month ago,True,5
3485a56f6e676,Worth to buy,Wonderful,Jaipur,1 month ago,True,5
3485a56f6e676,I am so happy 😀 Awesome My IPhones 14 ❤️Worlds Best Phone I am Fast Using IOS Apple Love its 😍 Excellent Display Best Upgrade Battery Halt Excellent Performance Mind Blowing Price big billion day love it I am so Happy Best Of Market is Thanks for Flipkart 👍🏻👌❤️,Wonderful,Thane,1 month ago,True,5
3485a56f6e676,"Though size is 6.1 inch written in specification, display is smaller than iphone XR which is also 6.1 inch.",Don't waste your money,Kolkata,1 month ago,True,1
3485a56f6e676,Nice picture quality worth for buy it.,Just wow!,Dhenkanal District,1 month ago,True,5
3485a56f6e676,Overall good performance.Nice phone in 50 k.,Worth every penny,Pali,1 month ago,True,5
3485a56f6e676,Very good 👍,Classy product,Aurangabad District,1 month ago,True,5
3485a56f6e676,Nice,Good choice,Rupnagar District,1 month ago,True,4
3485a56f6e676,Super,Worth the money,Dhone,1 month ago,True,4
3485a56f6e676,Nice,Classy product,Purba Medinipur District,1 month ago,True,5
3485a56f6e676,Awesome,Wonderful,Lucknow,1 month ago,True,5
3485a56f6e676,Cool,Best in the market!,Hyderabad,1 month ago,True,5
3485a56f6e676,Amazing phone 🥰🥰🥰🥰,Terrific,Faridabad,1 month ago,True,5
3485a56f6e676,Perfect,Wonderful,Nanded Waghala,1 month ago,True,5
3485a56f6e676,Perfect,Simply awesome,Nanded Waghala,1 month ago,True,5
3485a56f6e676,Amazing,Great product,Pune,1 month ago,True,5
3485a56f6e676,Great our first iPhone ever.,Classy product,Pimpri Chinchwad,1 month ago,True,5
3485a56f6e676,Better for gaming and photography🔥,Just wow!,Prakasam District,1 month ago,True,5
3485a56f6e676,Good quality product. Super mercy phone. Always attractive than other phones. But Battery back up is lagging one ever,Simply awesome,Chennai,1 month ago,True,5
3485a56f6e676,"Received a problematic phone. While transferring old I phone data, the new one starts software updating and the process never ends even after waiting 8-10 hours. Tried many times. Return options list does not have this options.",Did not meet expectations,Karimganj,1 month ago,True,1
3485a56f6e676,Poor quality Charging cable,Did not meet expectations,Alappuzha District,1 month ago,True,1
3485a56f6e676,"I switched from Android - Pixel 4A to iPhone 14. The first thing I missed was the navigation gesture - so convenient and user friendly in Android. Rest almost all are good, especially the hardware is very good and seemingly will last for 3 years. May it take some time to get used to the iOS.",Worth the money,Surat,1 month ago,True,4
3485a56f6e676,"Very poor performance waste of money..can't be compared with Samsung galaxy or s series ,samsung offers value for money.everything is chargeable and poor camera... for this price range you will have much more better options in premium. Hyped product..not user-friendly... ready to return..poor camera poor os",Waste of money!,Thane,1 month ago,True,1
3485a56f6e676,Premium smartphone fell good,Pretty good,Muzaffarpur District,1 month ago,True,4
3485a56f6e676,I like this product,Nice product,Bhilai,1 month ago,True,4
3485a56f6e676,Good,Best in the market!,Kanjiramkulam,1 month ago,True,5
3485a56f6e676,Amazing experience switching Android to iOS battery backup ok ok,Must buy!,Deoband,1 month ago,True,5
3485a56f6e676,Good iPhone 14,Awesome,Itanagar,1 month ago,True,5
3485a56f6e676,Battery performance good 5g networks clear voice and sound quality good.Overall good buy.,Fabulous!,Bengaluru,1 month ago,True,5
3485a56f6e676,nice,Worth every penny,Karnal,1 month ago,True,5
3485a56f6e676,I love this 💕,Excellent,Sumerpur,1 month ago,True,5
3485a56f6e676,Best phone at a good deal price.Pros:1. Best Camera you get.2. Good battery life.3. Super smooth UI4. Fast processing no lag at all5. Ecosystem is the next best thing in this.Cons:1. No USB C port2. Like phone accessories is also costly.3. No charger in the box.,Simply awesome,Nawada,1 month ago,True,5
3485a56f6e676,My first iPhone. Always a special one Best build qualityBest camera Best sound qualityNice performance overall,Classy product,Raichur,1 month ago,True,5
3485a56f6e676,Great phone with great features,Highly recommended,Balangir District,1 month ago,True,5
3485a56f6e676,"The iPhone 14 is a solid upgrade over the previous model, with key improvements in the camera, performance, and battery life. If you're looking for a new smartphone and can afford the price, the iPhone 14 is a great choice.Excellent new camera systemFastest mobile processor ever madeImproved battery lifeBright and vibrant display",Just wow!,Mumbai,1 month ago,True,5
3485a56f6e676,Loved this Phone,Highly recommended,Lucknow,1 month ago,True,5
3485a56f6e676,"Awesome mobile, even after launching 15 I will recommend to go for it.",Excellent,Pune,1 month ago,True,5
3485a56f6e676,Thank you so much flipkart very nice delivery and product will be guided,Awesome,Gadchiroli District,1 month ago,True,5
3485a56f6e676,i love this mobile look is amazing just go for it,Good choice,Chandigarh,1 month ago,True,4
3485a56f6e676,My first iPhone and experience is too good. Camera is good and battery performance is also decent. 1 days backup with normal use.,Mind-blowing purchase,Jhansi,1 month ago,True,5
3485a56f6e676,Heating after 2 tdm matches but total worth it,Pretty good,Guwahati,1 month ago,True,4
3485a56f6e676,"I bought this for my brother an Android user, he says he is going to stick with iOS in future.",Awesome,Kathalguri No.1,1 month ago,True,5
3485a56f6e676,"Absolutely delighted with the iPhone 14 in light purple. This phone is a style statement and a powerhouse of performance. The camera quality is exceptional, and the display is crisp and vibrant. The smooth operation and impressive battery life make it a top choice. Plus, the light purple color adds a unique touch of elegance. Highly recommend!",Simply awesome. Go for it. it's an iPhone after all.,Panchkula,1 month ago,True,5
3485a56f6e676,My first iPhone. it's very good,Value-for-money,Mundra,1 month ago,True,4
3485a56f6e676,Good product but price is increased.,Brilliant,North Lakhimpur,1 month ago,True,5
3485a56f6e676,"Phone came with excellent packing with a fully functional display. It was without any scratches, and I am damn satisfied with flipkart. You should definitely go for this.",Brilliant,Pimpri Chinchwad,1 month ago,True,5
3485a56f6e676,Nice mobile clear photos good battery backup and awesome camera,Excellent,Ajmer,1 month ago,True,5
3485a56f6e676,So far so good,Classy product,Ziro,1 month ago,True,5
3485a56f6e676,"Great product, user experience is not as good as Android, but i got this in 53k at a good price.",Super!,Gwalior,1 month ago,True,5
3485a56f6e676,Battery and Camera need to be improved,Value-for-money,Bengaluru,1 month ago,True,4
3485a56f6e676,Awesome product 🤩🤩🤩,Awesome,Satna,1 month ago,True,5
3485a56f6e676,Upgraded from iPhone X to 14. Definitely a lot of plusses through the generations I skipped. Pros: 1. Super smooth scrolling and fluid experience. Crisper text easier to read.2. Beautiful screen that is much brighter in day light and shows true-to-life colors.3. Speaker throws out a richer base-er sound along with crisp higher frequency sounds.4. Camera is much better with controls and light sensitivity. I skipped 13 especially for the photonic engine. Low light performance is so much mo...,Classy product,Bengaluru,1 month ago,True,5
3485a56f6e676,Perfect phone 😉,Fabulous!,Kurara,1 month ago,True,5
3485a56f6e676,"I really like it this beautiful iPhone💖The iPhone 14 is a very good phone for the money, offering improved cameras, a faster A15 Bionic chip and fun Action mode for video capture.",Mind-blowing purchase,Katihar,1 month ago,True,5
3485a56f6e676,Satisfied,Classy product,Oachira,1 month ago,True,5
3485a56f6e676,Camera is so good but battery is a not good but good 😊 anyway happy,Super!,Jateshwar,1 month ago,True,5
3485a56f6e676,Amazing Performance 💯,Worth every penny,Jalaun,1 month ago,True,5
3485a56f6e676,NYC product,Wonderful,New Delhi,1 month ago,True,4
3485a56f6e676,Superb product . Awesome camera color is also good .display is awesome.sound is also good also recommended for gaming . All over a complete pakage i say.,Awesome,Rajkot,1 month ago,True,5
3485a56f6e676,"Except battery, phone is too good. I was expecting bit more battery capacity.",Good choice,Bengaluru,1 month ago,True,4
3485a56f6e676,Not good at all!,Did not meet expectations,Modinagar,1 month ago,True,1
3485a56f6e676,East or west iPhone is the best,Brilliant,Basavakalyan,1 month ago,True,5
3485a56f6e676,Marvellous piece what I have received today,Worth every penny,Amaravati,1 month ago,True,5
3485a56f6e676,Great and awsome,Really Nice,Bhubaneswar,1 month ago,True,4
3485a56f6e676,Loved it❤️,Must buy!,Tiruchirappalli,1 month ago,True,5
3485a56f6e676,"This is very good compare to iPhone 13, personally I like it",Mind-blowing purchase,Indore District,1 month ago,True,4
3485a56f6e676,Camera quality best,Mind-blowing purchase,New Delhi,1 month ago,True,5
3485a56f6e676,Very awesome,Simply awesome,Bhowrah,1 month ago,True,5
3485a56f6e676,My first iPhone and I suggest everyone to go android to ios😎😍😘👍🏻,Brilliant,Jhansi,1 month ago,True,5
3485a56f6e676,Good performance Good quality,Simply awesome,Sahibganj,1 month ago,True,5
3485a56f6e676,All good! Works Great!,Must buy!,Mumbai,1 month ago,True,5
3485a56f6e676,Good device,Best in the market!,Una,1 month ago,True,5
3485a56f6e676,Best phone ever 💕💕💕💕,Mind-blowing purchase,Risod,1 month ago,True,5
3485a56f6e676,This is the best,Wonderful,Thane,1 month ago,True,5
3485a56f6e676,Awesome,Best in the market!,Vadodara,1 month ago,True,5
3485a56f6e676,Mind-blowing phone 👌💕,Awesome,Maldah District,1 month ago,True,5
3485a56f6e676,battery draining is so fast,Expected a better product,Ambedkar Nagar District,1 month ago,True,4
3485a56f6e676,"If you want best viewing experience, then go for it.. must buy 👍🏼",Last of the Stars....,New Delhi,1 month ago,True,5
3485a56f6e676,Product is good but not that good android is always better,Just okay,Jangipur,1 month ago,True,3
3485a56f6e676,Money gone but its worthy . Apple never failed to impress users,Perfect product!,Kaij,1 month ago,True,5
3485a56f6e676,nice product,Mind-blowing purchase,Amritsar,1 month ago,True,5
3485a56f6e676,"Mind-blowing purchase, I love this product.",Value-for-money,Patna,1 month ago,True,4
3485a56f6e676,Feels Premium.Camera quality is GoodDisplay is Best Battery has also improved,Wonderful,Haridwar,1 month ago,True,4
3485a56f6e676,Very Good phone in all the matters.,Perfect product!,Chandigarh,1 month ago,True,5
3485a56f6e676,Cable not working,Don't waste your money,Mangalore,1 month ago,True,1
3485a56f6e676,Beautiful experience,Worth the money,Shikohabad,1 month ago,True,4
3485a56f6e676,I got it for 50k in BBD sale..It have smooth and fast operating system..This is my 1st iPhone...It will take time to habituate...Looks wise great but little bit small...If you want bigger size go for plus it is worth...Thank you....,Classy product,Mancherial,1 month ago,True,5
3485a56f6e676,Camera is awesome. I switched from android to iOS. Build quality is superb,Mind-blowing purchase,Obra,1 month ago,True,5
3485a56f6e676,The product was very good. The cameras are fabulous. The battery is a bit less but it runs 6 hrs on medium tasks.The display is very nice.The performwnce is also pretty good.,Mind-blowing purchase,Barasat,1 month ago,True,5
3485a56f6e676,Waste money camera and battery bad quality,Could be way better,Jaipur,1 month ago,True,2
3485a56f6e676,Absolutely best premium phone under 60k love it 🥰 .Everything is perfect in this phone  📱,Highly recommended,Meerut,1 month ago,True,5
3485a56f6e676,Good,Simply awesome,Mumbai,1 month ago,True,5
3485a56f6e676,I am shifting from android to IOS so I have no experience of ios but the battery and quality of the product is awesome,Worth every penny,Pinjore,1 month ago,True,5
3485a56f6e676,good,Perfect product!,North Barrackpur,1 month ago,True,5
3485a56f6e676,Very good product,Worth every penny,Sri Ganganagar,1 month ago,True,5
3485a56f6e676,Good product,Highly recommended,Bengaluru,1 month ago,True,5
3485a56f6e676,Too good,Great product,Bengaluru,1 month ago,True,5
3485a56f6e676,Classy ✨✨✨,Just wow!,Hassan,1 month ago,True,5
3485a56f6e676,Good product 👌,Brilliant,Varanasi,1 month ago,True,5
